"Name","Location","Date","Value","Unit"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-08,165607182,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-09,159610215,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-10,194387358,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-11,173631792,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-12,111278825,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-13,139324093,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-14,114806314,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-15,122313752,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-16,135961954,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-17,142505920,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-18,160762745,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-19,180117970,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-20,170101256,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-21,132843034,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-22,132074577,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-23,118019909,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-24,118954267,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-25,149472566,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-26,167973808,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-27,111178546,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-28,111447455,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-29,167560038,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-30,146042444,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-01-31,139266763,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-01,147705656,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-02,163690622,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-03,147698797,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-04,164284408,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-05,186399532,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-06,178624700,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-07,183085800,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-08,156183002,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-09,146431892,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-10,130086149,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-11,149449142,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-12,135949326,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-13,144912667,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-14,118632983,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-15,134441706,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-16,153689019,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-17,176425037,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-18,167721176,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-19,171435969,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-20,179871368,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-21,173282302,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-22,138144920,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-23,118162829,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-24,131529657,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-25,112815564,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-26,152148832,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-27,156815903,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-02-28,140257071,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-01,128244143,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-02,119931232,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-03,121799202,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-04,161016982,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-05,199077798,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-06,197574846,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-07,178221995,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-08,191347168,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-09,169644989,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-10,139797906,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-11,166751840,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-12,184663393,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-13,134603826,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-14,119071395,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-15,141974189,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-16,145225843,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-17,114757094,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-18,127753118,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-19,159822769,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-20,199671718,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-21,158930098,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-22,129290099,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-23,163934473,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-24,158059356,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-25,158976776,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-26,146847116,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-27,140432269,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-28,170572198,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-29,180277388,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-30,182459935,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-03-31,178674234,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-01,145788556,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-02,156278859,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-03,173059524,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-04,164555083,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-05,139779330,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-06,138722368,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-07,181328509,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-08,173946185,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-09,160178311,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-10,163959397,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-11,176650496,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-12,190062472,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-13,178244600,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-14,125689830,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-15,109539673,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-16,110201475,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-17,102016065,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-18,108368776,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-19,149128888,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-20,161169556,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-21,147767520,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-22,114786461,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-23,123401162,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-24,155925727,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-25,127478329,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-26,149653120,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-27,174877126,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-28,181951208,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-29,165378661,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-04-30,165533644,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-01,132288844,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-02,144154584,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-03,159864537,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-04,174399521,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-05,152182911,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-06,155570771,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-07,147526149,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-08,144266817,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-09,134314328,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-10,142600818,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-11,155777124,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-12,180346357,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-13,169213804,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-14,196242644,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-15,148073965,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-16,146366870,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-17,163553220,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-18,161803740,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-19,120178695,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-20,141137241,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-21,160782457,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-22,202752356,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-23,196900929,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-24,202294700,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-25,159245380,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-26,139054544,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-27,159224952,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-28,202340126,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-29,191343188,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-30,199262781,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-05-31,209864387,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-01,204452791,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-02,195084293,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-03,190659158,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-04,194138869,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-05,192748666,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-06,182400724,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-07,182782399,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-08,187639271,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-09,174828536,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-10,176564983,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-11,174818288,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-12,177384858,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-13,133036452,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-14,140260065,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-15,159551618,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-16,146677420,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-17,141720411,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-18,168799997,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-19,158019942,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-20,135612741,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-21,166480122,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-22,184497253,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-23,185190992,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-24,189924506,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-25,191423277,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-26,188582213,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-27,188031142,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-28,184032742,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-29,180538971,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-06-30,166326310,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-01,128926626,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-02,155320759,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-03,172483632,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-04,172610208,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-05,185608150,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-06,184457247,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-07,177866074,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-08,178495983,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-09,184858300,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-10,186052183,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-11,186955918,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-12,196731351,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-13,185330373,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-14,150904010,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-15,168020309,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-16,191468720,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-17,200828002,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-18,204948419,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-19,200127970,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-20,178772892,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-21,177791424,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-22,178225685,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-23,189994757,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-24,184488925,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-25,158056806,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-26,155149488,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-27,170483459,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-28,138872347,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-29,146790789,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-30,151182385,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-07-31,117608210,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-01,136233867,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-02,183755058,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-03,184840129,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-04,181350095,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-05,165393528,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-06,182085767,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-07,169982208,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-08,162922397,"kWh"
"Total LDM - Gas Consumption by Market Sector","Total LDM",2018-08-09,179812447,"kWh"
